product_id,product_title,rating,total_reviews,price,top_reviews
itmb45981210152b,shopbucket 65 W SuperVOOC 4 A Wall Charger for Mobile w...,3.0,"16,728",₹276,"User reviews sorted by || 3.0 • Fair Review for: Color White • Detachable USB Cable Yes • Dual USB Ports No • Number Of Devices Batteries Charged  1 • Output Current 4 A Its a really good product for this price range. But its charges really fast and the battery drains super fast. But when using orginal dash adapter the battery wont drain so fast . The cable is good bu... more Ameen Rtz , Kochi Helpful for 354 71 Verified Purchase · Feb, 2024 || 4.0 • Fair Review for: Color White • Detachable USB Cable Yes • Dual USB Ports No • Number Of Devices Batteries Charged  1 • Output Current 4 A Not that much faster which I expected 😕 Flipkart Customer , Punalur Helpful for 8 1 Verified Purchase · Mar, 2024 || 5.0 • Terrific Review for: Color White • Detachable USB Cable Yes • Dual USB Ports No • Number Of Devices Batteries Charged  1 • Output Current 4 A Very nice product im very good Flipkart Customer , Bhubaneswar Helpful for 101 40 Verified Purchase · Sep, 2023 || 5.0 • Classy product Review for: Color White • Detachable USB Cable Yes • Dual USB Ports No • Number Of Devices Batteries Charged  1 • Output Current 4 A It charges as original charger..nice product. Bijan Sahoo , Cuttack Helpful for 63 29 Verified Purchase · Jan, 2024"
itm19b77c204648a,MAK 65 W Supercharge 6 A Wall Charger for Mobile with D...,4.0,"9,394",₹295,"User reviews sorted by || 4.0 • Really Nice Review for: Color White • Detachable USB Cable Yes • Dual USB Ports No • Number Of Devices Batteries Charged  1 • Output Current 6 A Good 👍 Akash Jadhav , Jalgaon Helpful for 76 31 Verified Purchase · Feb, 2024 || 4.0 • Really Nice Review for: Color White • Detachable USB Cable Yes • Dual USB Ports No • Number Of Devices Batteries Charged  1 • Output Current 6 A Good product ultra fast charger 👍 Devanand Ujjwal , Jaipur Helpful for 42 24 Verified Purchase · Jan, 2024 || 5.0 • Brilliant Review for: Color SuperDart Charge Compatible For Realme gt neo 2, X7 Pro, 9 Pro+ & Other, White • Detachable USB Cable Yes • Dual USB Ports No • Number Of Devices Batteries Charged  1 • Output Current 6 A Good produced Flipkart Customer , Alangulam Tirunelveli District Helpful for 34 15 Verified Purchase · Oct, 2023 || 2.0 • Bad quality Review for: Color White • Detachable USB Cable Yes • Dual USB Ports No • Number Of Devices Batteries Charged  1 • Output Current 6 A Charge not good poor quality change 😡 Jyoti Jyoti , Faridabad Helpful for 93 52 Verified Purchase · Nov, 2023"
itmba382b136be8d,TECHVIQQ 65 W GaN 3 A Wall Charger for Mobile,,,₹970,User reviews sorted by
itm6c88cd3d22a29,Mad Gorrillah 65 W SuperVOOC 7.3 A Wall Charger for Mob...,,,₹392,User reviews sorted by
itm59849be523382,MAK 65 W Qualcomm 3.0 6 A Wall Charger for Mobile with ...,3.0,665,₹358,"User reviews sorted by || 4.0 • Really Nice Review for: Color White • Detachable USB Cable Yes • Dual USB Ports No • Number Of Devices Batteries Charged  1 • Output Current 6 A This charger is very fast and not heat continues charger Ajay Ajay , Faridabad Helpful for 3 1 Verified Purchase · 10 months ago || 4.0 • Nice product Review for: Color White • Detachable USB Cable Yes • Dual USB Ports No • Number Of Devices Batteries Charged  1 • Output Current 6 A Good Pawan  Kumar , Hoshangabad Helpful for 1 Verified Purchase · 5 months ago || 2.0 • Bad quality Review for: Color White • Detachable USB Cable Yes • Dual USB Ports No • Number Of Devices Batteries Charged  1 • Output Current 6 A Not a fast charger dinesh patinge , Akola Helpful for 1 Verified Purchase · May, 2024 || 5.0 • Just wow! Review for: Color White • Detachable USB Cable Yes • Dual USB Ports No • Number Of Devices Batteries Charged  1 • Output Current 6 A Very good charger 67 w speed charger Ajjamoni Bharath , Mahboobnagar Helpful for 1 Verified Purchase · 3 months ago"
itmc0d73c357352c,Ailkin 65 W SuperVOOC 0.5 A Wall Charger for Mobile wit...,,9,₹888,User reviews sorted by
itm6d206ea304e44,MAK 65 W SuperVOOC 4 A Wall Charger for Mobile,5.0,21,₹286,"Overall Charging Speed Portability Value for Money Material Quality Ease of Assembly Ease of Use || 5.0 • Best in the market! Review for: Color White • Detachable USB Cable No • Dual USB Ports No • Number Of Devices Batteries Charged  1 • Output Current 4 A Very very so good Arul Arul jothi , Ilayangudi Helpful Verified Purchase · 9 days ago"
itm1e948c30a25fb,Smartbeats 65 W VOOC 6 A Wall Charger for Mobile with D...,5.0,"3,637",₹258,"User reviews sorted by || 5.0 • Classy product Review for: Color White • Detachable USB Cable Yes • Dual USB Ports No • Number Of Devices Batteries Charged  1 • Output Current 6 A Good Goutam Manna , Baleshwar District Helpful for 47 9 Verified Purchase · Mar, 2023 || 5.0 • Must buy! awesome quality Review for: Color White • Detachable USB Cable Yes • Dual USB Ports No • Number Of Devices Batteries Charged  1 • Output Current 6 A quality of charger is really excellent. everyone should get this fast charger. cable quality is awesome. Arvind Aggarwal , New Delhi Helpful for 39 7 Verified Purchase · Mar, 2023 || 5.0 • Wonderful Review for: Color White • Detachable USB Cable Yes • Dual USB Ports No • Number Of Devices Batteries Charged  1 • Output Current 6 A Good Debgopal Maity , Mumbai Helpful for 36 17 Verified Purchase · Apr, 2023 || 5.0 • Fabulous! Review for: Color White • Detachable USB Cable Yes • Dual USB Ports No • Number Of Devices Batteries Charged  1 • Output Current 6 A Super Fast charging, phone charged in 90 minutes. Sandeep Saini , New Delhi Helpful for 16 5 Verified Purchase · Apr, 2023"
itmbb4354c93a8f3,EYNK 65 W Qualcomm 3.0 6 A Wall Charger for Mobile,3.0,,₹370,User reviews sorted by
itmdb78055cb71c7,EYNK 65 W Qualcomm 3.0 6 A Wall Charger for Mobile with...,3.0,,₹451,User reviews sorted by
itm7bc180578acea,Flipkart SmartBuy 65 W PD 3 A Wall Charger for Mobile w...,5.0,536,₹492,"User reviews sorted by || 5.0 • Brilliant Review for: Color White • Detachable USB Cable Yes • Dual USB Ports No • Number Of Devices Batteries Charged  1 • Output Current 3 A Really like it overall good fair price Quality amazing Mrs Rajani , Kolkata Helpful for 6 Verified Purchase · 2 months ago || 5.0 • Worth every penny Review for: Color White • Detachable USB Cable Yes • Dual USB Ports No • Number Of Devices Batteries Charged  1 • Output Current 3 A Very fast charging highly recommend Shiv am , Sijua Helpful for 4 Verified Purchase · 2 months ago || 5.0 • Terrific Review for: Color White • Detachable USB Cable Yes • Dual USB Ports No • Number Of Devices Batteries Charged  1 • Output Current 3 A Exceptional quality controls ensure consistent high-wattage power delivery to my Nothing Phone two successfully. Pranay Thakre , Amravati Helpful for 3 Verified Purchase · 2 months ago || 5.0 • Great product Review for: Color White • Detachable USB Cable Yes • Dual USB Ports No • Number Of Devices Batteries Charged  1 • Output Current 3 A Really good charger Ulaga , Vellore Helpful for 1 Verified Purchase · 1 month ago"
itm8d5271f033453,Flipkart SmartBuy 65 W Supercharge 3 A Wall Charger for...,5.0,316,₹621,"User reviews sorted by || 5.0 • Must buy! Review for: Color White • Detachable USB Cable Yes • Dual USB Ports No • Number Of Devices Batteries Charged  1 • Output Current 3 A Nice product for price range looks good work well and I m happy with overall quality. daily useful charger 👍👍👍. Reema  Chaurasiya , Jaunpur District Helpful for 4 Verified Purchase · 1 month ago || 5.0 • Perfect product! Review for: Color White • Detachable USB Cable Yes • Dual USB Ports No • Number Of Devices Batteries Charged  1 • Output Current 3 A Super fast charging works flawlessly on Samsung phones. Ridhi Choksi , Mumbai Helpful for 2 Verified Purchase · 2 months ago || 5.0 • Wonderful Review for: Color White • Detachable USB Cable Yes • Dual USB Ports No • Number Of Devices Batteries Charged  1 • Output Current 3 A Best dual compatibility charger for newer Samsung models. Nisha C , Mumbai Helpful for 2 Verified Purchase · 2 months ago || 5.0 • Worth every penny Review for: Color White • Detachable USB Cable Yes • Dual USB Ports No • Number Of Devices Batteries Charged  1 • Output Current 3 A Excellent 25W charging speed for Galaxy S23 Anurag Pandey , Mumbai Helpful for 1 Verified Purchase · 2 months ago"
itm70e6aa0795807,WAALZOX 65 W PD 6 A Wall Charger for Mobile,,,₹939,User reviews sorted by
itmdd972471f834f,Pandaco 65 W SuperVOOC 6 A Wall Charger for Mobile with...,5.0,177,₹289,"User reviews sorted by || 5.0 • Wonderful Review for: Color Red, White • Detachable USB Cable Yes • Dual USB Ports No • Number Of Devices Batteries Charged  1 • Output Current 6 A very good product thanks Flipkart Aashish Gauba , New Delhi Helpful for 3 Verified Purchase · Feb, 2025 || 4.0 • Pretty good Review for: Color Red, White • Detachable USB Cable Yes • Dual USB Ports No • Number Of Devices Batteries Charged  1 • Output Current 6 A Good Narayanan K , Thrissur Helpful for 1 Verified Purchase · 6 months ago || 5.0 • Terrific purchase Review for: Color Red, White • Detachable USB Cable Yes • Dual USB Ports No • Number Of Devices Batteries Charged  1 • Output Current 6 A Very good and fast charger Shahid Hasan , Ranchi Helpful for 1 Verified Purchase · 6 months ago || 5.0 • Great product Review for: Color Red, White • Detachable USB Cable Yes • Dual USB Ports No • Number Of Devices Batteries Charged  1 • Output Current 6 A Quality product thank flipkart Neha  Khanna , Rewari Helpful for 1 Verified Purchase · Mar, 2025"
itm4140ff24ba478,hohem iSteady X 3 Axis Gimbal for Mobile,5.0,112,"₹4,250","User reviews sorted by || 5.0 • Super! Review for: Color Black Actually the product is too small guys Very usefull for vlogger and video maker Very good product and very happy I will update if anything wrong Lipan Biswas , North Twenty Four Parganas District Helpful for 24 3 Verified Purchase · Oct, 2021 || 5.0 • Worth every penny Review for: Color Black Nice 👍 Ganesh  Toksha , Paithan Helpful for 5 2 Verified Purchase · Mar, 2022 || 4.0 • Good choice Review for: Color Black good Bijin  boss  Ithitharayil bose , Kochi Helpful for 2 1 Verified Purchase · Nov, 2021 || 4.0 • Delightful Review for: Color Black Very good debaranjan pradhan , Puri District Helpful for 1 Verified Purchase · Apr, 2022"
itm684082e27afc9,Ezerio M1 Smartphone Gimbal Stabilizer with Auto Face T...,1.0,5,"₹4,264","User reviews sorted by || 1.0 • Waste of money! Review for: Color White Worsted Rohit Uk , Rishikesh Helpful for 3 Verified Purchase · 11 months ago"
itmf8b38efb2f798,dji Osmo Mobile 7 3 Axis Gimbal for Mobile,4.0,"2,294","₹5,999","User reviews sorted by || 4.0 • Value-for-money Review for: Color Grey Good in price Vansh Prasad , Rourkela Helpful for 140 41 Verified Purchase · Mar, 2025 || 4.0 • Good quality product Review for: Color Grey Best gimble in this price range,  easy to use and very smart motion sensors,  with Good range❤️. Love it. Shivam Shivam , Gurgaon Helpful for 28 5 Verified Purchase · May, 2025 || 5.0 • Wonderful Review for: Color Grey Nice working Gurujanardhan Janardhan , Hyderabad Helpful for 21 3 Verified Purchase · 5 months ago || 5.0 • Wonderful Review for: Color Grey Good quality 👍🏻 Sibananda samal , Dhenkanal District Helpful for 11 1 Verified Purchase · May, 2025"
itmc3febe1071954,hohem iSteady V3 Ultra w/AI Tracking Built-in Extendabl...,,5,"₹3,774",User reviews sorted by
itm8f3ec6414b40b,DIGITEK DSG-007F AI 3 Wide Angle Smartphone with AI Fac...,5.0,175,"₹5,999","User reviews sorted by || 5.0 • Awesome Review for: Color Grey Very nice 👍 Flipkart Customer , Mumbai Helpful for 6 Verified Purchase · Jul, 2025 || 3.0 • Just okay Review for: Color Grey Product is good but ai seems not perfect Amit Rana , Noida Helpful for 7 3 Verified Purchase · Dec, 2024 || 4.0 • Delightful Review for: Color Grey So useful and under this price range you have to try this product Abhijeet Kumar , Ranchi Helpful for 2 1 Verified Purchase · 7 months ago || 3.0 • Just okay Review for: Color Grey Good but not best Rupak kumar  Kadali , Baripada Helpful for 1 1 Verified Purchase · Feb, 2025"
itm444f8a74a6ef9,"hohem M7 W/AI Tracking,Detachable Touchscreen Remote,Ex...",,3,"₹27,989",User reviews sorted by
itm620e1494bead5,dji OSMO Mobile SE Intelligent 3 Axis Gimbal for Mobile,5.0,"5,718","₹5,999","User reviews sorted by || 5.0 • Wonderful Review for: Color Gray Very nice product Manish Jadhav , Kalyan Helpful for 124 25 Verified Purchase · Aug, 2023 || 4.0 • Good choice Review for: Color Gray Portable and compact 🥰 Best gimbal features this price 😇 Tanmay Paul , Farakka Barrage Township Helpful for 24 3 Verified Purchase · Mar, 2023 || 4.0 • Worth the money Review for: Color Gray Very good product dji Flipkart Customer , Agar Helpful for 34 6 Verified Purchase · Jun, 2025 || 5.0 • Super! Review for: Color Gray Such a nice product KRIPA SINDU DAS , Guwahati Helpful for 141 38 Verified Purchase · Feb, 2023"
itmaea5044e1c5f2,dji Osmo Mobile 8 3 Axis Gimbal for Mobile,4.0,516,"₹11,990","User reviews sorted by || 4.0 • Delightful Review for: Color Black All good but battery backup is low try to improve it and Active track is sometimes not track what I click for focusing it's get confusing for focus Stephen Jones , Manapparai Helpful for 13 2 Verified Purchase · 5 months ago || 5.0 • Excellent Review for: Color Black Its perfectly working and awesome to use in daily life Saneesh ck , Kannur Helpful for 5 Verified Purchase · 6 months ago || 5.0 • Classy product Review for: Color Black I don't know why I bought this I don't even need that but still buyed but, Really good product, does it's job, very smooth, it's ai tracker module is used only for tracking persons on native camera ap... more Prabal Singh , Sandila Helpful for 10 2 Verified Purchase · 3 months ago || 5.0 • Best in the market! Review for: Color Black 10/8 I like it  It's really DJI osmo 8 gimbal Purusott Janeman , Hosur Helpful for 6 2 Verified Purchase · 7 months ago"
itmb43b97e917049,"amblic Q08 Gimbal Stabilizer Selfie Stick with Tripod, ...",5.0,616,"₹1,309","User reviews sorted by || 5.0 • Super! Review for: Color Black Good and best product and low prize with best product 🥳 Yash Dodiya , Ujjain Helpful for 16 7 Verified Purchase · Apr, 2025 || 1.0 • Horrible Review for: Color Black Waste of money battery backup is just 30min Mukesh Kumar , Bangalore Urban Helpful for 61 11 Verified Purchase · Mar, 2024 || 2.0 • Not good Review for: Color Black Waste of money Arti arti , Meerut Helpful for 37 32 Verified Purchase · Jul, 2024 || 1.0 • Did not meet expectations Review for: Color Black Please don't buy tis ,I request everyone seeing this Please don't buy this pro Masud Alam , Kolkata Helpful for 8 Verified Purchase · 10 months ago"
